Zone,Org Dist,AC,Mandal,LB Name,Ward,Ward Number,Houses,Total Voters,Female,Male,Transgender,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Kalamassery,Kalamassery,Kadungalloor,WEST KADUNGALLOOR NORTH,1,425,1337,708,629,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Kalamassery,Kalamassery,Kadungalloor,VALANJAMBALAM,2,361,1213,626,587,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Kalamassery,Kalamassery,Kadungalloor,KADAYAPPILLY,3,359,1428,746,682,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Kalamassery,Kalamassery,Kadungalloor,KANIYAMKUNNU,4,343,1399,733,666,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Kalamassery,Kalamassery,Kadungalloor,EAST KADUNGALLOOR EAST,5,412,1283,691,592,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Kalamassery,Kalamassery,Kadungalloor,ELOOKKARARTH,6,360,1306,702,604,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Kalamassery,Kalamassery,Kadungalloor,KUNJUNNIKKARA,7,579,1907,986,921,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Kalamassery,Kalamassery,Kadungalloor,ULIYANOR,8,522,1858,992,866,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Kalamassery,Kalamassery,Kadungalloor,EAST KADUNGALLOOR,9,434,1519,789,730,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Kalamassery,Kalamassery,Kadungalloor,WEST KADUNGALLOOR CENTRAL,10,335,1174,615,559,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Kalamassery,Kalamassery,Kadungalloor,PEEDIKAPPADI,11,371,1306,707,599,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Kalamassery,Kalamassery,Kadungalloor,ELOOKKARA,12,351,1283,644,639,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Kalamassery,Kalamassery,Kadungalloor,MUPPATHADOM NORTH,13,442,1591,833,758,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Kalamassery,Kalamassery,Kadungalloor,MUPPATHADAM CENTRAL,14,400,1369,729,640,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Kalamassery,Kalamassery,Kadungalloor,KAYANTIKKARA,15,420,1689,879,810,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Kalamassery,Kalamassery,Kadungalloor,MUPPATHADAM EAST,16,380,1336,681,655,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Kalamassery,Kalamassery,Kadungalloor,KAYINTIKKARASOUTH,17,423,1397,728,669,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Kalamassery,Kalamassery,Kadungalloor,MUPPATHADAM SOUTH,18,410,1321,700,621,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Kalamassery,Kalamassery,Kadungalloor,MUPPATHADAM WEST,19,338,1013,535,478,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Kalamassery,Kalamassery,Kadungalloor,EDAYUR,20,556,1749,916,833,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Kalamassery,Kalamassery,Kadungalloor,ERAMOM SOUTH,21,358,1224,636,588,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Kalamassery,Kalamassery,Kadungalloor,ERAMOM CENTRAL,22,465,1619,858,761,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Kalamassery,Kalamassery,Kadungalloor,ERAMOM NORTH,23,388,1253,658,595,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Kalamassery,Kalamassery,Kadungalloor,WEST KADUNGALLOOR SOUTH,24,358,1537,797,740,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Angamaly,Mookkannoor GRAMAPANCHAYATHH,POOTHAMKUTTY,1,277,938,488,450,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Angamaly,Mookkannoor GRAMAPANCHAYATHH,EDALAKKAD,2,303,1018,520,498,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Angamaly,Mookkannoor GRAMAPANCHAYATHH,THABORE,3,320,1043,531,512,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Angamaly,Mookkannoor GRAMAPANCHAYATHH,KOKKUNNU,4,328,1144,582,562,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Angamaly,Mookkannoor GRAMAPANCHAYATHH,KANAN DESAM,5,297,971,479,492,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Angamaly,Mookkannoor GRAMAPANCHAYATHH,BASELIOUS NAGER,6,261,775,405,370,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Angamaly,Mookkannoor GRAMAPANCHAYATHH,KALARKUZHI,7,288,960,486,474,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Angamaly,Mookkannoor GRAMAPANCHAYATHH,MOOKKANOR WEST,8,301,1043,518,525,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Angamaly,Mookkannoor GRAMAPANCHAYATHH,ERAPPU,9,287,945,466,479,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Angamaly,Mookkannoor GRAMAPANCHAYATHH,AZHAKAM,10,308,989,496,493,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Angamaly,Mookkannoor GRAMAPANCHAYATHH,MOOKKANOR TOWN,11,247,856,432,424,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Angamaly,Mookkannoor GRAMAPANCHAYATHH,HORMIS NAGER,12,289,1075,536,539,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Angamaly,Mookkannoor GRAMAPANCHAYATHH,VATTEKKAD,13,270,919,460,459,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Angamaly,Mookkannoor GRAMAPANCHAYATHH,ATTARA,14,295,1006,500,506,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Angamaly,Mookkannoor GRAMAPANCHAYATHH,PARAMBAYAM,15,289,1066,552,514,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Thuravoor GRAMAPANCHAYATHH,DEVAGIRI,1,301,1048,537,511,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Thuravoor GRAMAPANCHAYATHH,ANPPARA,2,360,1161,606,555,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Thuravoor GRAMAPANCHAYATHH,THALAKKOTTUPARAMBU,3,341,1059,570,489,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Thuravoor GRAMAPANCHAYATHH,YORDHANAPURAM,4,345,1161,581,580,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Thuravoor GRAMAPANCHAYATHH,THURAVOOR TOWN,5,294,1151,584,567,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Thuravoor GRAMAPANCHAYATHH,SHIVAJIPURAM,6,315,1040,545,495,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Thuravoor GRAMAPANCHAYATHH,PERINGAMBARAMBU,7,389,1321,690,631,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Thuravoor GRAMAPANCHAYATHH,KIDANGOOR,8,330,1220,633,587,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Thuravoor GRAMAPANCHAYATHH,KIDANOOR SOUTH,9,332,1181,659,522,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Thuravoor GRAMAPANCHAYATHH,KIDAGOOR WEST,10,299,931,474,457,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Thuravoor GRAMAPANCHAYATHH,KIDANGOOR NORTH,11,322,1023,538,485,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Thuravoor GRAMAPANCHAYATHH,PAVIZHAPONGU,12,325,1004,524,480,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Thuravoor GRAMAPANCHAYATHH,KIDANOOR EAST,13,286,1129,565,564,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Thuravoor GRAMAPANCHAYATHH,KIDANGOOR LIBRARY,14,329,1056,549,507,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Thuravoor GRAMAPANCHAYATHH,KALARKUZHI,15,277,1040,506,534,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Thuravoor GRAMAPANCHAYATHH,VATHAKAD,16,356,1178,596,582,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Manjapra GRAMAPANCHAYATHH,ELAVANTHI,1,312,943,467,476,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Manjapra GRAMAPANCHAYATHH,MARIGIRY,2,300,877,447,430,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Manjapra GRAMAPANCHAYATHH,VADAKKUMBAGHAM,3,275,898,464,434,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Manjapra GRAMAPANCHAYATHH,PUTHUMANA,4,315,1060,550,510,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Manjapra GRAMAPANCHAYATHH,NADUVATTAM,5,266,881,449,432,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Manjapra GRAMAPANCHAYATHH,MULARIPADAM,7,226,771,395,376,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Manjapra GRAMAPANCHAYATHH,STADIUM,8,272,921,477,444,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Manjapra GRAMAPANCHAYATHH,KARINGALIKADU,9,235,862,434,428,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Manjapra GRAMAPANCHAYATHH,CHANDRAPURA,10,277,903,470,433,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Manjapra GRAMAPANCHAYATHH,PALLIPADAM,11,256,869,445,424,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Manjapra GRAMAPANCHAYATHH,NADAMURI,12,315,955,492,463,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Manjapra GRAMAPANCHAYATHH,THAVALAPPARA EAST,13,267,894,442,452,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Manjapra GRAMAPANCHAYATHH,Thavalappara West,14,294,987,508,479,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Angamaly,Karukutty GRAMAPANCHAYATHH,RAILWAY STATION,1,314,1111,562,549,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Angamaly,Karukutty GRAMAPANCHAYATHH,CABLE NAGAR,2,339,1133,569,564,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Angamaly,Karukutty GRAMAPANCHAYATHH,VAZHACHAL,3,389,1431,747,684,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Angamaly,Karukutty GRAMAPANCHAYATHH,PANTHACKAL,4,298,1057,551,506,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Angamaly,Karukutty GRAMAPANCHAYATHH,EDAKUNNI,5,226,782,393,389,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Angamaly,Karukutty GRAMAPANCHAYATHH,KARIPPALI,6,401,1257,647,610,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Angamaly,Karukutty GRAMAPANCHAYATHH,PALISSERY,7,284,951,497,454,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Angamaly,Karukutty GRAMAPANCHAYATHH,EZGHATTUMUGHAM,8,360,1300,676,624,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Angamaly,Karukutty GRAMAPANCHAYATHH,KARAMATTAM,9,373,1237,630,607,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Angamaly,Karukutty GRAMAPANCHAYATHH,EDAKKUNNU EAST,10,352,1190,604,586,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Angamaly,Karukutty GRAMAPANCHAYATHH,PADUVAPURAM,11,355,1381,763,618,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Angamaly,Karukutty GRAMAPANCHAYATHH,MOONNAMPARAMBU,12,383,1259,635,624,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Angamaly,Karukutty GRAMAPANCHAYATHH,ANAYAMKUNNU,13,342,1238,690,548,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Angamaly,Karukutty GRAMAPANCHAYATHH,PALLIYANGADI,14,290,1162,581,581,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Angamaly,Karukutty GRAMAPANCHAYATHH,NJALOOKKARA,15,312,1037,527,510,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Angamaly,Karukutty GRAMAPANCHAYATHH,KARAYAMPARAMBU EAST,16,294,981,485,496,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Angamaly,Karukutty GRAMAPANCHAYATHH,KARAYAMPARAMBU WEST,17,333,1084,553,531,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Angamaly,Karukutty GRAMAPANCHAYATHH,AREECKAL,18,325,1323,657,666,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Angamaly,Karukutty GRAMAPANCHAYATHH,PEECHANIKKAD,19,356,1476,787,689,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Ayyampuzha,VETTILAPPARA,1,118,253,139,114,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Ayyampuzha,ATHIRAPPILLY WEST,2,75,178,92,86,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Ayyampuzha,ATHIRAPPILLY EAST,3,116,275,145,130,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Ayyampuzha,KALLALA,4,127,367,189,178,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Ayyampuzha,KUNTHIRI,5,261,807,418,389,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Ayyampuzha,KANMANGALAM,6,292,901,445,456,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Ayyampuzha,UPPUKALLU,7,284,971,483,488,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Ayyampuzha,CHATHAKKULAM,8,292,912,456,456,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Ayyampuzha,AMALAPURAM,9,306,1003,521,482,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Ayyampuzha,KOLLAKKODU,10,281,977,506,471,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Ayyampuzha,KUTTIPPARA,11,311,1043,533,510,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Ayyampuzha,CHULLY,12,326,1028,508,520,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Ayyampuzha,OLIVELY,13,321,1042,526,516,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Ayyampuzha,AYYAMPUZHA,14,165,484,234,250,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Aluva,Nedumbassery,Kanjoor GRAMAPANCHAYATHH,THURAVUMKARA,1,303,1010,532,478,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Aluva,Nedumbassery,Kanjoor GRAMAPANCHAYATHH,CHINGOLI WEST,2,265,1181,602,579,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Aluva,Nedumbassery,Kanjoor GRAMAPANCHAYATHH,CHENGAL BSNL,3,273,1155,681,474,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Aluva,Nedumbassery,Kanjoor GRAMAPANCHAYATHH,CHENGAL,4,305,1152,602,550,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Aluva,Nedumbassery,Kanjoor GRAMAPANCHAYATHH,KANJOOR TOWN,5,233,1029,561,468,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Aluva,Nedumbassery,Kanjoor GRAMAPANCHAYATHH,EAST ANGADY,6,304,960,497,463,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Aluva,Nedumbassery,Kanjoor GRAMAPANCHAYATHH,PUTHIYEDAM NORTH,7,328,1010,549,461,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Aluva,Nedumbassery,Kanjoor GRAMAPANCHAYATHH,ARAMKAVU,8,291,1047,550,497,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Aluva,Nedumbassery,Kanjoor GRAMAPANCHAYATHH,VALLAM KADAVU,9,315,1118,550,568,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Aluva,Nedumbassery,Kanjoor GRAMAPANCHAYATHH,PARAPPURAM EAST,10,247,970,513,457,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Aluva,Nedumbassery,Kanjoor GRAMAPANCHAYATHH,parappuram,11,292,1037,528,509,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Aluva,Nedumbassery,Kanjoor GRAMAPANCHAYATHH,THIRUNARAYANAPURM,12,228,969,492,477,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Aluva,Nedumbassery,Kanjoor GRAMAPANCHAYATHH,PUTHIYEDAM SOUTH,13,302,870,449,421,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Aluva,Nedumbassery,Kanjoor GRAMAPANCHAYATHH,BAZAR,14,357,1054,546,508,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Aluva,Nedumbassery,Kanjoor GRAMAPANCHAYATHH,PADINJARUMBHAGAM,15,321,1025,546,479,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Aluva,Nedumbassery,Kanjoor GRAMAPANCHAYATHH,KOOLIKKARA,16,310,1048,544,504,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Aluva,Nedumbassery,Kanjoor GRAMAPANCHAYATHH,KANJOOR NORTH,17,277,915,457,458,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Kalady,THEVARMADOM,1,331,1031,532,499,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Kalady,MATTOOR WEST,2,333,1132,636,496,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Kalady,MAROTTICHODU,3,359,1147,593,554,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Kalady,POTHIYAKKARA,4,336,1038,523,515,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Kalady,VATTAPPARAMBU,5,350,1143,610,533,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Kalady,YORDHANAPURAM,6,368,1141,569,572,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Kalady,PULIYELIPPADY,7,250,1078,564,514,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Kalady,MANICKAMANGALAM,8,343,1124,591,533,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Kalady,THOTTAKAM,9,393,1325,703,622,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Kalady,NETTINAMPILLY,10,398,1363,694,669,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Kalady,PANAYALI,11,389,1294,674,620,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Kalady,KAIPPATTOOR,12,403,1240,645,595,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Kalady,MEKKALADY,13,387,1365,690,675,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Kalady,KALADY TOWN,14,402,1134,597,537,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Kalady,KAIPPATTOOR SOUTH,15,273,827,432,395,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Kalady,MATTOOR NORTH,16,340,1115,560,555,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Kalady,MATTOOR SOUTH,17,375,1185,616,569,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Kalady,THALASERY,18,341,1002,500,502,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Kalady,PIRAROOR,19,334,1147,588,559,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Malayattoor-Neeleswaram GRAMAPANCHAYATHH,NADUVATTAM,1,303,1015,509,506,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Malayattoor-Neeleswaram GRAMAPANCHAYATHH,KUNNILANGADY,2,376,1171,595,576,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Malayattoor-Neeleswaram GRAMAPANCHAYATHH,MUNDANGAMATTAM,3,359,1137,588,549,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Malayattoor-Neeleswaram GRAMAPANCHAYATHH,WEST COLONY,4,365,1144,592,552,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Malayattoor-Neeleswaram GRAMAPANCHAYATHH,KADAPPARA,5,387,1166,597,569,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Malayattoor-Neeleswaram GRAMAPANCHAYATHH,ILLITHODU,6,338,1175,607,568,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Malayattoor-Neeleswaram GRAMAPANCHAYATHH,MULAMKUZHI,7,297,1092,543,549,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Malayattoor-Neeleswaram GRAMAPANCHAYATHH,PURAMTHODU,8,328,1019,517,502,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Malayattoor-Neeleswaram GRAMAPANCHAYATHH,MALAYATTOOR CENTRAL,9,255,1045,586,459,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Malayattoor-Neeleswaram GRAMAPANCHAYATHH,MALAYATTOOR,10,266,989,521,468,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Malayattoor-Neeleswaram GRAMAPANCHAYATHH,KARTHANAPURAM,11,378,1239,623,616,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Malayattoor-Neeleswaram GRAMAPANCHAYATHH,THOTTUVA,12,291,934,480,454,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Malayattoor-Neeleswaram GRAMAPANCHAYATHH,NEELEESWARAM EAST,13,382,1264,649,615,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Malayattoor-Neeleswaram GRAMAPANCHAYATHH,KOTTAMAM,14,351,1091,578,513,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Malayattoor-Neeleswaram GRAMAPANCHAYATHH,KALAMBATTUPURAM,15,327,1080,551,529,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Malayattoor-Neeleswaram GRAMAPANCHAYATHH,VISWAKARMAPURAM,16,354,1069,544,525,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Malayattoor-Neeleswaram GRAMAPANCHAYATHH,MADHUVINMEL,17,314,1054,556,498,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Angamaly,Kalady,Malayattoor-Neeleswaram GRAMAPANCHAYATHH,NEELEESWARAM WEST,18,366,1292,654,638,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Perumbavoor,Kuruppampady,Asamannur,CHERUMKUNNAM,1,278,942,499,443,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Perumbavoor,Kuruppampady,Asamannur,PUNNAYAM,2,313,964,492,472,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Perumbavoor,Kuruppampady,Asamannur,ASAMANOR,3,268,1033,528,505,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Perumbavoor,Kuruppampady,Asamannur,PAYYAL,4,302,970,512,457,1,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Perumbavoor,Kuruppampady,Asamannur,PANICHAYAM,5,302,965,504,461,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Perumbavoor,Kuruppampady,Asamannur,AMBARAMUGAL,6,237,1049,534,515,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Perumbavoor,Kuruppampady,Asamannur,NOOLELY NORTH,7,262,944,468,476,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Perumbavoor,Kuruppampady,Asamannur,NOOLELY SOUTH,8,292,964,496,468,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Perumbavoor,Kuruppampady,Asamannur,EKKUNNAM,9,308,1162,588,574,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Perumbavoor,Kuruppampady,Asamannur,METHALARTH,10,313,1068,545,523,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Perumbavoor,Kuruppampady,Asamannur,METHALASOUTH,11,341,1123,589,534,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Perumbavoor,Kuruppampady,Asamannur,KALLIL,12,310,1029,543,486,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Perumbavoor,Kuruppampady,Asamannur,THALAPUNCHA,13,322,1042,553,489,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Perumbavoor,Kuruppampady,Asamannur,POOMALA,14,292,974,494,480,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Perumbavoor,Kuruppampady,Asamannur,ODAKKALI,15,273,866,456,410,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Perumbavoor,Kuruppampady,Mudakkuzha GRAMAPANCHAYATHH,ELAMBAKAPPILLY NORTH,1,304,942,480,462,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Perumbavoor,Kuruppampady,Mudakkuzha GRAMAPANCHAYATHH,AKANAD NORTH,2,316,1047,537,510,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Perumbavoor,Kuruppampady,Mudakkuzha GRAMAPANCHAYATHH,AKANAD SOUTH,3,270,849,423,426,0,,,,,,,,,,,,,
Ernakulam,Ernakulam North,Perumbavoor,Kuruppampady,Mudakkuzha GRAMAPANCHAYATHH,Chundakuzhy,4,280,947,505,442,0,,,,,,,,,,,,,
